"subject","blockcode","trialcode","trialnum","latency","response","values.imageName","stimulusitem1","stimulusnumber1","stimulusitem2","stimulusnumber2","stimulusitem3","stimulusnumber3","stimulusitem4","stimulusnumber4","stimulusitem5","stimulusnumber5","stimulusitem6","stimulusnumber6","stimulusitem7","stimulusnumber7","stimulusitem8","stimulusnumber8","stimulusitem9","stimulusnumber9","stimulusitem10","stimulusnumber10","stimulusitem11","stimulusnumber11","stimulusitem12","stimulusnumber12","stimulusitem13","stimulusnumber13","stimulusitem14","stimulusnumber14","stimulusitem15","stimulusnumber15"
"A1ROEDVMTO9Y3X","practiceBlock","catch_present_trial","29","2179","yes_1","Picture2.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 12 of 12","1","Image 2 of 3","1","PRESS: Yes 1","1"
"A1ROEDVMTO9Y3X","practiceBlock","centre_mouse","30","1499","reveal","Picture2.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 12 of 12","1","Image 2 of 3","1","reveal.png","5"
"A1ROEDVMTO9Y3X","practiceBlock","practice","1","0","0","Picture2.jpg","+","1","Picture3.jpg","3","mask1.jpg","1","mask2.jpg","2","mask1.jpg","1","mask1.jpg","1","mask2.jpg","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A1ROEDVMTO9Y3X","practiceBlock","centre_mouse","2","3000","reveal","Picture2.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 0 of 12","1","Image 3 of 3","1","reveal.png","5"
"A1ROEDVMTO9Y3X","practiceBlock","practice_absent_trial","3","5333","no_2","Picture3.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 1 of 12","1","Image 3 of 3","1","zoomed-in","1"
"A1ROEDVMTO9Y3X","practiceBlock","centre_mouse","4","743","reveal","Picture3.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 1 of 12","1","Image 3 of 3","1","reveal.png","5"
"A1ROEDVMTO9Y3X","practiceBlock","practice_present_trial","5","1061","yes_4","Picture3.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 2 of 12","1","Image 3 of 3","1","landscape","4"
"A1ROEDVMTO9Y3X","practiceBlock","centre_mouse","6","794","reveal","Picture3.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 2 of 12","1","Image 3 of 3","1","reveal.png","5"
"A1ROEDVMTO9Y3X","practiceBlock","practice_present_trial","7","1008","yes_4","Picture3.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 3 of 12","1","Image 3 of 3","1","sky","6"
"A1ROEDVMTO9Y3X","practiceBlock","centre_mouse","8","510","reveal","Picture3.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 3 of 12","1","Image 3 of 3","1","reveal.png","5"
