DP,0069,"talking",1,-1,False Alarm
DP,0069,"explanation",1,4,Correct Rejection
DP,0069,"large",1,-3,False Alarm
DP,0069,"cherry",1,4,Correct Rejection
DP,0069,"river",1,4,Correct Rejection
DP,0069,"meadow",1,4,Correct Rejection
DP,0069,"volleyball",1,4,Correct Rejection
DP,0069,"scan",1,4,Correct Rejection
DP,0069,"inside",1,4,Correct Rejection
DP,0069,"cute",1,4,Correct Rejection
DP,0069,"lotus",1,4,Correct Rejection
DP,0097,"yellow",1,-2,Hit
DP,0097,"magma",1,-4,Hit
DP,0097,"sun",1,-4,Hit
DP,0097,"little",1,4,Miss
DP,0097,"surface",1,-4,Hit
DP,0097,"place",1,4,Miss
DP,0097,"accident",1,1,Correct Rejection
DP,0097,"waist",1,4,Correct Rejection
DP,0097,"judo",1,4,Correct Rejection
DP,0097,"colored",1,-4,False Alarm
DP,0097,"appearance",1,4,Correct Rejection
DP,0097,"volleyball",1,4,Correct Rejection
DP,0097,"background",1,-4,False Alarm
DP,0097,"vehicle",1,4,Correct Rejection
DP,0097,"drinking",1,4,Correct Rejection
DP,0097,"dry",1,4,Correct Rejection
DP,0097,"soccer",1,4,Correct Rejection
DP,0097,"working",1,4,Correct Rejection
DP,0097,"tube",1,4,Correct Rejection
DP,0097,"stew",1,1,Correct Rejection
DP,0097,"star",1,4,Correct Rejection
DP,0097,"trunk",1,4,Correct Rejection
DP,0097,"saddle",1,4,Correct Rejection
DP,0097,"blond",1,4,Correct Rejection
DP,0097,"children",1,4,Correct Rejection
DP,0097,"sale",1,4,Correct Rejection
DP,0097,"fruit",1,4,Correct Rejection
DP,0097,"brown",1,3,Correct Rejection
DP,0097,"climb",1,4,Correct Rejection
DP,0097,"vigorously",1,4,Correct Rejection
DP,0097,"cutting",1,4,Correct Rejection
DP,0097,"cute",1,4,Correct Rejection
DP,0097,"state",1,4,Correct Rejection
DP,0097,"photo",1,-3,False Alarm
DP,0097,"alternately",1,4,Correct Rejection
DP,0097,"grandfather",1,4,Correct Rejection
DP,0097,"stuck",1,4,Correct Rejection
DP,0097,"beak",1,4,Correct Rejection
DP,0097,"displayed",1,4,Correct Rejection
DP,0097,"curry",1,4,Correct Rejection
DP,0097,"wrist",1,4,Correct Rejection
DP,0097,"deer",1,4,Correct Rejection
DP,0097,"cobra",1,4,Correct Rejection
DP,0097,"downtown",1,4,Correct Rejection
DP,0097,"stream",1,-3,False Alarm
DP,0097,"beard",1,4,Correct Rejection
DP,0097,"huge",1,-2,False Alarm
DP,0097,"high",1,2,Correct Rejection
DP,0097,"enjoying",1,4,Correct Rejection
DP,0097,"underpass",1,4,Correct Rejection
DP,0097,"floor",1,4,Correct Rejection
DP,0097,"site",1,4,Correct Rejection
DP,0097,"bath",1,4,Correct Rejection
DP,0097,"wheat",1,4,Correct Rejection
DP,0097,"bamboo",1,4,Correct Rejection
DP,0097,"draw",1,4,Correct Rejection
DP,0097,"bathroom",1,4,Correct Rejection
DP,0097,"people",1,4,Correct Rejection
DP,0097,"wine",1,4,Correct Rejection
DP,0097,"accordion",1,4,Correct Rejection
DP,0097,"full",1,4,Correct Rejection
DP,0097,"image",1,-3,False Alarm
DP,0097,"facility",1,4,Correct Rejection
DP,0097,"shiny",1,2,Correct Rejection
DP,0097,"barley",1,4,Correct Rejection
DP,0097,"sour",1,4,Correct Rejection
DP,0097,"dance",1,4,Correct Rejection
DP,0097,"blower",1,4,Correct Rejection
DP,0097,"circus",1,4,Correct Rejection
DP,0097,"illuminated",1,-3,False Alarm
DP,0097,"firework",1,3,Correct Rejection
DP,0097,"fun",1,4,Correct Rejection
DP,0097,"plant",1,4,Correct Rejection
DP,0097,"piano",1,4,Correct Rejection
DP,0097,"mother",1,4,Correct Rejection
DP,0097,"shopping",1,4,Correct Rejection
DP,0097,"leopard",1,4,Correct Rejection
DP,0097,"iron",1,-2,False Alarm
DP,0097,"hole",1,-2,False Alarm
DP,0097,"vegetation",1,4,Correct Rejection
DP,0028,"people",1,4,Miss
DP,0028,"walking",1,4,Miss
DP,0028,"many",1,-1,Hit
DP,0028,"open",1,-3,Hit
DP,0028,"station",1,-4,Hit
DP,0028,"door",1,-4,Hit
DP,0028,"paper",1,4,Correct Rejection
DP,0028,"helicopter",1,4,Correct Rejection
DP,0028,"shirt",1,4,Correct Rejection
DP,0028,"piled",1,4,Correct Rejection
DP,0028,"umbrella",1,4,Correct Rejection
DP,0028,"stand",1,4,Correct Rejection
DP,0028,"tart",1,4,Correct Rejection
DP,0028,"dancing",1,4,Correct Rejection
DP,0028,"diving",1,4,Correct Rejection
DP,0028,"cemetery",1,4,Correct Rejection
DP,0028,"pushing",1,4,Correct Rejection
DP,0028,"same",1,4,Correct Rejection
DP,0028,"different",1,4,Correct Rejection
DP,0028,"impressive",1,-2,False Alarm
DP,0028,"canada",1,1,Correct Rejection
DP,0028,"spider",1,4,Correct Rejection
DP,0028,"cobblestone",1,4,Correct Rejection
DP,0028,"visible",1,-3,False Alarm
DP,0028,"swimsuit",1,4,Correct Rejection
DP,0028,"refreshing",1,4,Correct Rejection
DP,0028,"dance",1,4,Correct Rejection
DP,0028,"shallow",1,4,Correct Rejection
DP,0028,"cloud",1,4,Correct Rejection
DP,0028,"old",1,4,Correct Rejection
DP,0028,"overlapping",1,4,Correct Rejection
DP,0028,"groom",1,4,Correct Rejection
DP,0028,"cloudy",1,4,Correct Rejection
DP,0028,"three",1,-1,False Alarm
DP,0028,"harvest",1,4,Correct Rejection
DP,0028,"nature",1,4,Correct Rejection
DP,0028,"gymnasium",1,4,Correct Rejection
DP,0028,"bamboo",1,4,Correct Rejection
DP,0028,"wearing",1,4,Correct Rejection
DP,0028,"remains",1,4,Correct Rejection
DP,0028,"vest",1,4,Correct Rejection
DP,0028,"curry",1,4,Correct Rejection
DP,0028,"lobby",1,-1,False Alarm
DP,0028,"leading",1,4,Correct Rejection
DP,0028,"game",1,4,Correct Rejection
DP,0028,"café",1,1,Correct Rejection
DP,0028,"long",1,4,Correct Rejection
DP,0028,"national",1,4,Correct Rejection
DP,0028,"plate",1,4,Correct Rejection
DP,0028,"day",1,-2,False Alarm
DP,0028,"steering",1,-3,False Alarm
DP,0028,"winter",1,1,Correct Rejection
DP,0028,"customer",1,4,Correct Rejection
DP,0028,"judo",1,4,Correct Rejection
DP,0028,"drink",1,4,Correct Rejection
DP,0028,"moon",1,4,Correct Rejection
DP,0028,"stock",1,4,Correct Rejection
DP,0028,"halloween",1,4,Correct Rejection
DP,0028,"life",1,-4,False Alarm
DP,0028,"stew",1,4,Correct Rejection
DP,0028,"circular",1,4,Correct Rejection
DP,0028,"wood",1,4,Correct Rejection
DP,0028,"colored",1,3,Correct Rejection
DP,0028,"having",1,4,Correct Rejection
DP,0028,"low",1,-4,False Alarm
DP,0028,"shopping",1,-3,False Alarm
DP,0028,"bathroom",1,4,Correct Rejection
DP,0028,"stained",1,4,Correct Rejection
DP,0028,"farm",1,4,Correct Rejection
DP,0028,"forehead",1,4,Correct Rejection
DP,0028,"bride",1,4,Correct Rejection
DP,0028,"wear",1,4,Correct Rejection
DP,0028,"spaceship",1,4,Correct Rejection
DP,0028,"anchored",1,4,Correct Rejection
DP,0028,"spring",1,2,Correct Rejection
DP,0028,"fallen",1,4,Correct Rejection
DP,0028,"tail",1,4,Correct Rejection
DP,0028,"well",1,4,Correct Rejection
DP,0028,"deer",1,4,Correct Rejection
